date,benzina_pump,gasolio_pump,tax_wedge_benz,tax_wedge_gas,benzina_net,gasolio_net
2017-04-26,1.55244,1.39805,1.00958,0.87175,0.54286,0.52630
2017-04-27,1.55199,1.39750,1.00958,0.87175,0.54241,0.52575
2017-04-28,1.55101,1.39625,1.00958,0.87175,0.54143,0.52450
2017-04-29,1.54949,1.39467,1.00958,0.87175,0.53991,0.52292
2017-04-30,1.54867,1.39375,1.00958,0.87175,0.53909,0.52200
2017-05-01,1.54867,1.39376,1.00896,0.87085,0.53971,0.52291
2017-05-02,1.54819,1.39327,1.00896,0.87085,0.53923,0.52242
2017-05-03,1.54626,1.39123,1.00896,0.87085,0.53730,0.52038
2017-05-04,1.54436,1.38927,1.00896,0.87085,0.53540,0.51842
2017-05-05,1.54206,1.38699,1.00896,0.87085,0.53310,0.51614
2017-05-06,1.53957,1.38436,1.00896,0.87085,0.53061,0.51351
2017-05-07,1.53814,1.38288,1.00896,0.87085,0.52918,0.51203
2017-05-08,1.53761,1.38237,1.00604,0.86836,0.53157,0.51401
2017-05-09,1.53485,1.37960,1.00604,0.86836,0.52881,0.51124
2017-05-10,1.53263,1.37733,1.00604,0.86836,0.52659,0.50897
2017-05-11,1.53079,1.37538,1.00604,0.86836,0.52475,0.50702
2017-05-12,1.52935,1.37400,1.00604,0.86836,0.52331,0.50564
2017-05-13,1.52833,1.37289,1.00604,0.86836,0.52229,0.50453
2017-05-14,1.52780,1.37225,1.00604,0.86836,0.52176,0.50389
2017-05-15,1.52766,1.37218,1.00416,0.86604,0.52350,0.50614
2017-05-16,1.52757,1.37207,1.00416,0.86604,0.52341,0.50603
2017-05-17,1.52716,1.37167,1.00416,0.86604,0.52300,0.50563
2017-05-18,1.52658,1.37114,1.00416,0.86604,0.52242,0.50510
2017-05-19,1.52574,1.37041,1.00416,0.86604,0.52158,0.50437
2017-05-20,1.52488,1.36977,1.00416,0.86604,0.52072,0.50373
2017-05-21,1.52455,1.36957,1.00416,0.86604,0.52039,0.50353
2017-05-22,1.52450,1.36961,1.00343,0.86553,0.52107,0.50408
2017-05-23,1.52493,1.37006,1.00343,0.86553,0.52150,0.50453
2017-05-24,1.52484,1.36999,1.00343,0.86553,0.52141,0.50446
2017-05-25,1.52477,1.36988,1.00343,0.86553,0.52134,0.50435
2017-05-26,1.52454,1.36974,1.00343,0.86553,0.52111,0.50421
2017-05-27,1.52378,1.36906,1.00343,0.86553,0.52035,0.50353
2017-05-28,1.52358,1.36884,1.00343,0.86553,0.52015,0.50331
2017-05-29,1.52409,1.36939,1.00319,0.86551,0.52090,0.50388
2017-05-30,1.52354,1.36888,1.00319,0.86551,0.52035,0.50337
2017-05-31,1.52282,1.36819,1.00319,0.86551,0.51963,0.50268
2017-06-01,1.52222,1.36756,1.00319,0.86551,0.51903,0.50205
2017-06-02,1.52077,1.36597,1.00319,0.86551,0.51758,0.50046
2017-06-03,1.52039,1.36558,1.00319,0.86551,0.51720,0.50007
2017-06-04,1.52001,1.36515,1.00319,0.86551,0.51682,0.49964
2017-06-05,1.51991,1.36501,1.00239,0.86458,0.51752,0.50043
2017-06-06,1.51879,1.36372,1.00239,0.86458,0.51640,0.49914
2017-06-07,1.51743,1.36221,1.00239,0.86458,0.51504,0.49763
2017-06-08,1.51612,1.36065,1.00239,0.86458,0.51373,0.49607
2017-06-09,1.51473,1.35880,1.00239,0.86458,0.51234,0.49422
2017-06-10,1.51328,1.35693,1.00239,0.86458,0.51089,0.49235
2017-06-11,1.51246,1.35582,1.00239,0.86458,0.51007,0.49124
2017-06-12,1.51213,1.35544,1.00104,0.86287,0.51109,0.49257
2017-06-13,1.51051,1.35321,1.00104,0.86287,0.50947,0.49034
2017-06-14,1.50912,1.35134,1.00104,0.86287,0.50808,0.48847
2017-06-15,1.50776,1.34955,1.00104,0.86287,0.50672,0.48668
2017-06-16,1.50637,1.34799,1.00104,0.86287,0.50533,0.48512
2017-06-17,1.50484,1.34634,1.00104,0.86287,0.50380,0.48347
2017-06-18,1.50423,1.34553,1.00104,0.86287,0.50319,0.48266
2017-06-19,1.50410,1.34542,0.99942,0.86137,0.50468,0.48405
2017-06-20,1.50266,1.34385,0.99942,0.86137,0.50324,0.48248
2017-06-21,1.50146,1.34257,0.99942,0.86137,0.50204,0.48120
2017-06-22,1.49993,1.34083,0.99942,0.86137,0.50051,0.47946
2017-06-23,1.49835,1.33923,0.99942,0.86137,0.49893,0.47786
2017-06-24,1.49687,1.33766,0.99942,0.86137,0.49745,0.47629
2017-06-25,1.49601,1.33669,0.99942,0.86137,0.49659,0.47532
2017-06-26,1.49583,1.33652,0.99714,0.85934,0.49869,0.47718
2017-06-27,1.49445,1.33510,0.99714,0.85934,0.49731,0.47576
2017-06-28,1.49328,1.33390,0.99714,0.85934,0.49614,0.47456
2017-06-29,1.49263,1.33311,0.99714,0.85934,0.49549,0.47377
2017-06-30,1.49193,1.33230,0.99714,0.85934,0.49479,0.47296
2017-07-01,1.49170,1.33188,0.99714,0.85934,0.49456,0.47254
2017-07-02,1.49146,1.33163,0.99714,0.85934,0.49432,0.47229
2017-07-03,1.49147,1.33163,0.99691,0.85856,0.49456,0.47307
2017-07-04,1.49132,1.33146,0.99691,0.85856,0.49441,0.47290
2017-07-05,1.49166,1.33181,0.99691,0.85856,0.49475,0.47325
2017-07-06,1.49194,1.33218,0.99691,0.85856,0.49503,0.47362
2017-07-07,1.49201,1.33219,0.99691,0.85856,0.49510,0.47363
2017-07-08,1.49182,1.33208,0.99691,0.85856,0.49491,0.47352
2017-07-09,1.49156,1.33179,0.99691,0.85856,0.49465,0.47323
2017-07-10,1.49166,1.33189,0.99721,0.85875,0.49445,0.47314
2017-07-11,1.49134,1.33155,0.99721,0.85875,0.49413,0.47280
2017-07-12,1.49069,1.33086,0.99721,0.85875,0.49348,0.47211
2017-07-13,1.49040,1.33050,0.99721,0.85875,0.49319,0.47175
2017-07-14,1.49014,1.33015,0.99721,0.85875,0.49293,0.47140
2017-07-15,1.48982,1.32982,0.99721,0.85875,0.49261,0.47107
2017-07-16,1.48945,1.32939,0.99721,0.85875,0.49224,0.47064
2017-07-17,1.48964,1.32958,0.99661,0.85809,0.49303,0.47149
2017-07-18,1.48948,1.32946,0.99661,0.85809,0.49287,0.47137
2017-07-19,1.48986,1.32989,0.99661,0.85809,0.49325,0.47180
2017-07-20,1.49030,1.33034,0.99661,0.85809,0.49369,0.47225
2017-07-21,1.49069,1.33073,0.99661,0.85809,0.49408,0.47264
2017-07-22,1.49122,1.33143,0.99661,0.85809,0.49461,0.47334
2017-07-23,1.49121,1.33140,0.99661,0.85809,0.49460,0.47331
2017-07-24,1.49212,1.33233,0.99706,0.85847,0.49506,0.47386
2017-07-25,1.49203,1.33221,0.99706,0.85847,0.49497,0.47374
2017-07-26,1.49206,1.33218,0.99706,0.85847,0.49500,0.47371
2017-07-27,1.49222,1.33235,0.99706,0.85847,0.49516,0.47388
2017-07-28,1.49279,1.33301,0.99706,0.85847,0.49573,0.47454
2017-07-29,1.49376,1.33411,0.99706,0.85847,0.49670,0.47564
2017-07-30,1.49412,1.33449,0.99706,0.85847,0.49706,0.47602
2017-07-31,1.49438,1.33478,0.99784,0.85930,0.49654,0.47548
2017-08-01,1.49629,1.33772,0.99784,0.85930,0.49845,0.47842
2017-08-02,1.49731,1.34026,0.99784,0.85930,0.49947,0.48096
2017-08-03,1.49810,1.34141,0.99784,0.85930,0.50026,0.48211
2017-08-04,1.49853,1.34220,0.99784,0.85930,0.50069,0.48290
2017-08-05,1.49886,1.34276,0.99784,0.85930,0.50102,0.48346
2017-08-06,1.49892,1.34286,0.99784,0.85930,0.50108,0.48356
2017-08-07,1.49919,1.34319,0.99839,0.86118,0.50080,0.48201
2017-08-08,1.49941,1.34357,0.99839,0.86118,0.50102,0.48239
2017-08-09,1.49946,1.34363,0.99839,0.86118,0.50107,0.48245
2017-08-10,1.49954,1.34375,0.99839,0.86118,0.50115,0.48257
2017-08-11,1.49985,1.34415,0.99839,0.86118,0.50146,0.48297
2017-08-12,1.50060,1.34505,0.99839,0.86118,0.50221,0.48387
2017-08-13,1.50093,1.34534,0.99839,0.86118,0.50254,0.48416
2017-08-14,1.50187,1.34630,0.99862,0.86152,0.50325,0.48478
2017-08-15,1.50211,1.34658,0.99862,0.86152,0.50349,0.48506
2017-08-16,1.50219,1.34667,0.99862,0.86152,0.50357,0.48515
2017-08-17,1.50247,1.34698,0.99862,0.86152,0.50385,0.48546
2017-08-18,1.50241,1.34686,0.99862,0.86152,0.50379,0.48534
2017-08-19,1.50221,1.34656,0.99862,0.86152,0.50359,0.48504
2017-08-20,1.50206,1.34639,0.99862,0.86152,0.50344,0.48487
2017-08-21,1.50210,1.34645,0.99877,0.86174,0.50333,0.48471
2017-08-22,1.50189,1.34619,0.99877,0.86174,0.50312,0.48445
2017-08-23,1.50158,1.34583,0.99877,0.86174,0.50281,0.48409
2017-08-24,1.50148,1.34570,0.99877,0.86174,0.50271,0.48396
2017-08-25,1.50131,1.34544,0.99877,0.86174,0.50254,0.48370
2017-08-26,1.50136,1.34543,0.99877,0.86174,0.50259,0.48369
2017-08-27,1.50141,1.34544,0.99877,0.86174,0.50264,0.48370
2017-08-28,1.50157,1.34558,0.99877,0.86155,0.50280,0.48403
2017-08-29,1.50156,1.34560,0.99877,0.86155,0.50279,0.48405
2017-08-30,1.50138,1.34544,0.99877,0.86155,0.50261,0.48389
2017-08-31,1.50129,1.34529,0.99877,0.86155,0.50252,0.48374
2017-09-01,1.50394,1.34753,0.99877,0.86155,0.50517,0.48598
2017-09-02,1.50766,1.34940,0.99877,0.86155,0.50889,0.48785
2017-09-03,1.50920,1.35022,0.99877,0.86155,0.51043,0.48867
2017-09-04,1.51121,1.35067,1.00045,0.86238,0.51076,0.48829
2017-09-05,1.51364,1.35212,1.00045,0.86238,0.51319,0.48974
2017-09-06,1.51556,1.35338,1.00045,0.86238,0.51511,0.49100
2017-09-07,1.51746,1.35494,1.00045,0.86238,0.51701,0.49256
2017-09-08,1.51868,1.35686,1.00045,0.86238,0.51823,0.49448
2017-09-09,1.51963,1.35872,1.00045,0.86238,0.51918,0.49634
2017-09-10,1.52013,1.35946,1.00045,0.86238,0.51968,0.49708
2017-09-11,1.52053,1.36066,1.00312,0.86424,0.51741,0.49642
2017-09-12,1.52104,1.36140,1.00312,0.86424,0.51792,0.49716
2017-09-13,1.52109,1.36162,1.00312,0.86424,0.51797,0.49738
2017-09-14,1.52122,1.36190,1.00312,0.86424,0.51810,0.49766
2017-09-15,1.52148,1.36226,1.00312,0.86424,0.51836,0.49802
2017-09-16,1.52173,1.36278,1.00312,0.86424,0.51861,0.49854
2017-09-17,1.52175,1.36291,1.00312,0.86424,0.51863,0.49867
2017-09-18,1.52192,1.36313,1.00339,0.86544,0.51853,0.49769
2017-09-19,1.52203,1.36357,1.00339,0.86544,0.51864,0.49813
2017-09-20,1.52188,1.36368,1.00339,0.86544,0.51849,0.49824
2017-09-21,1.52155,1.36353,1.00339,0.86544,0.51816,0.49809
2017-09-22,1.52141,1.36386,1.00339,0.86544,0.51802,0.49842
2017-09-23,1.52126,1.36409,1.00339,0.86544,0.51787,0.49865
2017-09-24,1.52105,1.36396,1.00339,0.86544,0.51766,0.49852
2017-09-25,1.52113,1.36483,1.00278,0.86503,0.51835,0.49980
2017-09-26,1.52123,1.36550,1.00278,0.86503,0.51845,0.50047
2017-09-27,1.52248,1.36736,1.00278,0.86503,0.51970,0.50233
2017-09-28,1.52393,1.36996,1.00278,0.86503,0.52115,0.50493
2017-09-29,1.52437,1.37133,1.00278,0.86503,0.52159,0.50630
2017-09-30,1.52456,1.37246,1.00278,0.86503,0.52178,0.50743
2017-10-01,1.52406,1.37225,1.00278,0.86503,0.52128,0.50722
2017-10-02,1.52425,1.37264,1.00349,0.86677,0.52076,0.50587
2017-10-03,1.52441,1.37345,1.00349,0.86677,0.52092,0.50668
2017-10-04,1.52447,1.37374,1.00349,0.86677,0.52098,0.50697
2017-10-05,1.52426,1.37383,1.00349,0.86677,0.52077,0.50706
2017-10-06,1.52409,1.37373,1.00349,0.86677,0.52060,0.50696
2017-10-07,1.52399,1.37429,1.00349,0.86677,0.52050,0.50752
2017-10-08,1.52387,1.37428,1.00349,0.86677,0.52038,0.50751
2017-10-09,1.52397,1.37448,1.00354,0.86711,0.52043,0.50737
2017-10-10,1.52358,1.37395,1.00354,0.86711,0.52004,0.50684
2017-10-11,1.52312,1.37367,1.00354,0.86711,0.51958,0.50656
2017-10-12,1.52289,1.37352,1.00354,0.86711,0.51935,0.50641
2017-10-13,1.52260,1.37326,1.00354,0.86711,0.51906,0.50615
2017-10-14,1.52225,1.37313,1.00354,0.86711,0.51871,0.50602
2017-10-15,1.52223,1.37298,1.00354,0.86711,0.51869,0.50587
2017-10-16,1.52231,1.37310,1.00324,0.86675,0.51907,0.50635
2017-10-17,1.52229,1.37462,1.00324,0.86675,0.51905,0.50787
2017-10-18,1.52259,1.37620,1.00324,0.86675,0.51935,0.50945
2017-10-19,1.52281,1.37733,1.00324,0.86675,0.51957,0.51058
2017-10-20,1.52292,1.37782,1.00324,0.86675,0.51968,0.51107
2017-10-21,1.52278,1.37797,1.00324,0.86675,0.51954,0.51122
2017-10-22,1.52258,1.37791,1.00324,0.86675,0.51934,0.51116
2017-10-23,1.52281,1.37825,1.00318,0.86778,0.51963,0.51047
2017-10-24,1.52279,1.37850,1.00318,0.86778,0.51961,0.51072
2017-10-25,1.52280,1.37855,1.00318,0.86778,0.51962,0.51077
2017-10-26,1.52279,1.37865,1.00318,0.86778,0.51961,0.51087
2017-10-27,1.52277,1.37873,1.00318,0.86778,0.51959,0.51095
2017-10-28,1.52365,1.38047,1.00318,0.86778,0.52047,0.51269
2017-10-29,1.52374,1.38065,1.00318,0.86778,0.52056,0.51287
2017-10-30,1.52392,1.38090,1.00326,0.86812,0.52066,0.51278
2017-10-31,1.52515,1.38245,1.00326,0.86812,0.52189,0.51433
2017-11-01,1.52693,1.38451,1.00326,0.86812,0.52367,0.51639
2017-11-02,1.52733,1.38494,1.00326,0.86812,0.52407,0.51682
2017-11-03,1.52905,1.38702,1.00326,0.86812,0.52579,0.51890
2017-11-04,1.53008,1.38816,1.00326,0.86812,0.52682,0.52004
2017-11-05,1.53040,1.38856,1.00326,0.86812,0.52714,0.52044
2017-11-06,1.53078,1.38898,1.00482,0.87018,0.52596,0.51880
2017-11-07,1.53201,1.39048,1.00482,0.87018,0.52719,0.52030
2017-11-08,1.53569,1.39445,1.00482,0.87018,0.53087,0.52427
2017-11-09,1.53777,1.39662,1.00482,0.87018,0.53295,0.52644
2017-11-10,1.53901,1.39792,1.00482,0.87018,0.53419,0.52774
2017-11-11,1.54020,1.39904,1.00482,0.87018,0.53538,0.52886
2017-11-12,1.54054,1.39939,1.00482,0.87018,0.53572,0.52921
2017-11-13,1.54162,1.40051,1.00685,0.87232,0.53477,0.52819
2017-11-14,1.54288,1.40177,1.00685,0.87232,0.53603,0.52945
2017-11-15,1.54406,1.40297,1.00685,0.87232,0.53721,0.53065
2017-11-16,1.54420,1.40312,1.00685,0.87232,0.53735,0.53080
2017-11-17,1.54404,1.40294,1.00685,0.87232,0.53719,0.53062
2017-11-18,1.54364,1.40268,1.00685,0.87232,0.53679,0.53036
2017-11-19,1.54334,1.40242,1.00685,0.87232,0.53649,0.53010
2017-11-20,1.54339,1.40254,1.00751,0.87298,0.53588,0.52956
2017-11-21,1.54296,1.40227,1.00751,0.87298,0.53545,0.52929
2017-11-22,1.54269,1.40208,1.00751,0.87298,0.53518,0.52910
2017-11-23,1.54247,1.40199,1.00751,0.87298,0.53496,0.52901
2017-11-24,1.54264,1.40224,1.00751,0.87298,0.53513,0.52926
2017-11-25,1.54281,1.40253,1.00751,0.87298,0.53530,0.52955
2017-11-26,1.54276,1.40249,1.00751,0.87298,0.53525,0.52951
2017-11-27,1.54288,1.40267,1.00712,0.87254,0.53576,0.53013
2017-11-28,1.54289,1.40279,1.00712,0.87254,0.53577,0.53025
2017-11-29,1.54285,1.40277,1.00712,0.87254,0.53573,0.53023
2017-11-30,1.54283,1.40279,1.00712,0.87254,0.53571,0.53025
2017-12-01,1.54267,1.40275,1.00712,0.87254,0.53555,0.53021
2017-12-02,1.54236,1.40257,1.00712,0.87254,0.53524,0.53003
2017-12-03,1.54210,1.40232,1.00712,0.87254,0.53498,0.52978
2017-12-04,1.54220,1.40242,1.00716,0.87270,0.53504,0.52972
2017-12-05,1.54200,1.40230,1.00716,0.87270,0.53484,0.52960
2017-12-06,1.54176,1.40207,1.00716,0.87270,0.53460,0.52937
2017-12-07,1.54150,1.40182,1.00716,0.87270,0.53434,0.52912
2017-12-08,1.54083,1.40120,1.00716,0.87270,0.53367,0.52850
2017-12-09,1.54105,1.40144,1.00716,0.87270,0.53389,0.52874
2017-12-10,1.54092,1.40130,1.00716,0.87270,0.53376,0.52860
2017-12-11,1.54103,1.40144,1.00675,0.87226,0.53428,0.52918
2017-12-12,1.54226,1.40278,1.00675,0.87226,0.53551,0.53052
2017-12-13,1.54392,1.40460,1.00675,0.87226,0.53717,0.53234
2017-12-14,1.54481,1.40573,1.00675,0.87226,0.53806,0.53347
2017-12-15,1.54485,1.40600,1.00675,0.87226,0.53810,0.53374
2017-12-16,1.54493,1.40617,1.00675,0.87226,0.53818,0.53391
2017-12-17,1.54487,1.40616,1.00675,0.87226,0.53812,0.53390
2017-12-18,1.54507,1.40640,1.00779,0.87353,0.53728,0.53287
2017-12-19,1.54518,1.40660,1.00779,0.87353,0.53739,0.53307
2017-12-20,1.54531,1.40682,1.00779,0.87353,0.53752,0.53329
2017-12-21,1.54596,1.40745,1.00779,0.87353,0.53817,0.53392
2017-12-22,1.54604,1.40762,1.00779,0.87353,0.53825,0.53409
2017-12-23,1.54612,1.40772,1.00779,0.87353,0.53833,0.53419
2017-12-24,1.54610,1.40767,1.00779,0.87353,0.53831,0.53414
2017-12-25,1.54622,1.40782,1.00779,0.87353,0.53843,0.53429
2017-12-26,1.54621,1.40782,1.00779,0.87353,0.53842,0.53429
2017-12-27,1.54625,1.40787,1.00779,0.87353,0.53846,0.53434
2017-12-28,1.54664,1.40821,1.00779,0.87353,0.53885,0.53468
2017-12-29,1.54846,1.41001,1.00779,0.87353,0.54067,0.53648
2017-12-30,1.55012,1.41226,1.00779,0.87353,0.54233,0.53873
2017-12-31,1.55054,1.41277,1.00779,0.87353,0.54275,0.53924
2018-01-01,1.55072,1.41299,1.00873,0.87465,0.54199,0.53834
2018-01-02,1.55086,1.41316,1.00873,0.87465,0.54213,0.53851
2018-01-03,1.55180,1.41436,1.00873,0.87465,0.54307,0.53971
2018-01-04,1.55253,1.41537,1.00873,0.87465,0.54380,0.54072
2018-01-05,1.55423,1.41733,1.00873,0.87465,0.54550,0.54268
2018-01-06,1.55490,1.41823,1.00873,0.87465,0.54617,0.54358
2018-01-07,1.55493,1.41828,1.00873,0.87465,0.54620,0.54363
2018-01-08,1.55522,1.41867,1.00998,0.87629,0.54524,0.54238
2018-01-09,1.55586,1.41951,1.00998,0.87629,0.54588,0.54322
2018-01-10,1.55626,1.42013,1.00998,0.87629,0.54628,0.54384
2018-01-11,1.55741,1.42155,1.00998,0.87629,0.54743,0.54526
2018-01-12,1.55930,1.42372,1.00998,0.87629,0.54932,0.54743
2018-01-13,1.56038,1.42513,1.00998,0.87629,0.55040,0.54884
2018-01-14,1.56071,1.42550,1.00998,0.87629,0.55073,0.54921
2018-01-15,1.56102,1.42589,1.01091,0.87730,0.55011,0.54859
2018-01-16,1.56179,1.42676,1.01091,0.87730,0.55088,0.54946
2018-01-17,1.56222,1.42732,1.01091,0.87730,0.55131,0.55002
2018-01-18,1.56238,1.42760,1.01091,0.87730,0.55147,0.55030
2018-01-19,1.56265,1.42789,1.01091,0.87730,0.55174,0.55059
2018-01-20,1.56295,1.42815,1.01091,0.87730,0.55204,0.55085
2018-01-21,1.56297,1.42814,1.01091,0.87730,0.55206,0.55084
2018-01-22,1.56311,1.42830,1.01176,0.87825,0.55135,0.55005
2018-01-23,1.56327,1.42852,1.01176,0.87825,0.55151,0.55027
2018-01-24,1.56358,1.42887,1.01176,0.87825,0.55182,0.55062
2018-01-25,1.56418,1.42937,1.01176,0.87825,0.55242,0.55112
2018-01-26,1.56467,1.42977,1.01176,0.87825,0.55291,0.55152
2018-01-27,1.56519,1.43023,1.01176,0.87825,0.55343,0.55198
2018-01-28,1.56526,1.43027,1.01176,0.87825,0.55350,0.55202
2018-01-30,1.56606,1.43111,1.01203,0.87848,0.55403,0.55263
2018-01-31,1.56624,1.43125,1.01203,0.87848,0.55421,0.55277
2018-02-01,1.56616,1.43115,1.01203,0.87848,0.55413,0.55267
2018-02-02,1.56615,1.43108,1.01203,0.87848,0.55412,0.55260
2018-02-03,1.56607,1.43100,1.01203,0.87848,0.55404,0.55252
2018-02-04,1.56602,1.43096,1.01203,0.87848,0.55399,0.55248
2018-02-05,1.56614,1.43110,1.01213,0.87844,0.55401,0.55266
2018-02-06,1.56600,1.43087,1.01213,0.87844,0.55387,0.55243
2018-02-07,1.56585,1.43066,1.01213,0.87844,0.55372,0.55222
2018-02-08,1.56555,1.43035,1.01213,0.87844,0.55342,0.55191
2018-02-09,1.56495,1.42966,1.01213,0.87844,0.55282,0.55122
2018-02-10,1.56408,1.42869,1.01213,0.87844,0.55195,0.55025
2018-02-11,1.56348,1.42804,1.01213,0.87844,0.55135,0.54960
2018-02-12,1.56340,1.42796,1.01150,0.87767,0.55190,0.55029
2018-02-13,1.56154,1.42604,1.01150,0.87767,0.55004,0.54837
2018-02-14,1.55996,1.42442,1.01150,0.87767,0.54846,0.54675
2018-02-15,1.55859,1.42298,1.01150,0.87767,0.54709,0.54531
2018-02-16,1.55726,1.42148,1.01150,0.87767,0.54576,0.54381
2018-02-17,1.55578,1.41991,1.01150,0.87767,0.54428,0.54224
2018-02-18,1.55498,1.41913,1.01150,0.87767,0.54348,0.54146
2018-02-19,1.55478,1.41892,1.00854,0.87427,0.54624,0.54465
2018-02-20,1.55342,1.41762,1.00854,0.87427,0.54488,0.54335
2018-02-21,1.55271,1.41683,1.00854,0.87427,0.54417,0.54256
2018-02-22,1.55219,1.41631,1.00854,0.87427,0.54365,0.54204
2018-02-23,1.55175,1.41593,1.00854,0.87427,0.54321,0.54166
2018-02-24,1.55148,1.41581,1.00854,0.87427,0.54294,0.54154
2018-02-25,1.55149,1.41580,1.00854,0.87427,0.54295,0.54153
2018-02-26,1.55162,1.41595,1.00731,0.87323,0.54431,0.54272
2018-02-27,1.55182,1.41652,1.00731,0.87323,0.54451,0.54329
2018-02-28,1.55213,1.41777,1.00731,0.87323,0.54482,0.54454
2018-03-01,1.55225,1.41833,1.00731,0.87323,0.54494,0.54510
2018-03-02,1.55207,1.41833,1.00731,0.87323,0.54476,0.54510
2018-03-03,1.55163,1.41803,1.00731,0.87323,0.54432,0.54480
2018-03-04,1.55144,1.41797,1.00731,0.87323,0.54413,0.54474
2018-03-05,1.55153,1.41808,1.00770,0.87431,0.54383,0.54377
2018-03-06,1.55120,1.41785,1.00770,0.87431,0.54350,0.54354
2018-03-07,1.55090,1.41757,1.00770,0.87431,0.54320,0.54326
2018-03-08,1.55051,1.41723,1.00770,0.87431,0.54281,0.54292
2018-03-09,1.54993,1.41667,1.00770,0.87431,0.54223,0.54236
2018-03-10,1.54932,1.41610,1.00770,0.87431,0.54162,0.54179
2018-03-11,1.54907,1.41585,1.00770,0.87431,0.54137,0.54154
2018-03-12,1.54909,1.41588,1.00770,0.87431,0.54139,0.54157
2018-03-13,1.54876,1.41553,1.00770,0.87431,0.54106,0.54122
2018-03-14,1.54849,1.41526,1.00770,0.87431,0.54079,0.54095
2018-03-15,1.54805,1.41484,1.00770,0.87431,0.54035,0.54053
2018-03-16,1.54798,1.41465,1.00770,0.87431,0.54028,0.54034
2018-03-17,1.54801,1.41466,1.00770,0.87431,0.54031,0.54035
2018-03-18,1.54786,1.41449,1.00770,0.87431,0.54016,0.54018
2018-03-19,1.54797,1.41461,1.00686,0.87335,0.54111,0.54126
2018-03-20,1.54823,1.41480,1.00686,0.87335,0.54137,0.54145
2018-03-21,1.54882,1.41531,1.00686,0.87335,0.54196,0.54196
2018-03-22,1.55105,1.41739,1.00686,0.87335,0.54419,0.54404
2018-03-23,1.55353,1.41977,1.00686,0.87335,0.54667,0.54642
2018-03-24,1.55487,1.42103,1.00686,0.87335,0.54801,0.54768
2018-03-25,1.55513,1.42127,1.00686,0.87335,0.54827,0.54792
2018-03-26,1.55541,1.42157,1.00738,0.87397,0.54803,0.54760
2018-03-27,1.55643,1.42249,1.00738,0.87397,0.54905,0.54852
2018-03-28,1.55748,1.42352,1.00738,0.87397,0.55010,0.54955
2018-03-29,1.55884,1.42494,1.00738,0.87397,0.55146,0.55097
2018-03-30,1.55965,1.42586,1.00738,0.87397,0.55227,0.55189
2018-03-31,1.56008,1.42646,1.00738,0.87397,0.55270,0.55249
2018-04-01,1.56020,1.42657,1.00738,0.87397,0.55282,0.55260
2018-04-02,1.56038,1.42674,1.00864,0.87526,0.55174,0.55148
2018-04-03,1.56049,1.42685,1.00864,0.87526,0.55185,0.55159
2018-04-04,1.56088,1.42739,1.00864,0.87526,0.55224,0.55213
2018-04-05,1.56099,1.42759,1.00864,0.87526,0.55235,0.55233
2018-04-06,1.56100,1.42772,1.00864,0.87526,0.55236,0.55246
2018-04-07,1.56112,1.42785,1.00864,0.87526,0.55248,0.55259
2018-04-08,1.56109,1.42785,1.00864,0.87526,0.55245,0.55259
2018-04-09,1.56119,1.42800,1.00904,0.87572,0.55215,0.55228
2018-04-10,1.56121,1.42808,1.00904,0.87572,0.55217,0.55236
2018-04-11,1.56140,1.42833,1.00904,0.87572,0.55236,0.55261
2018-04-12,1.56357,1.43054,1.00904,0.87572,0.55453,0.55482
2018-04-13,1.56642,1.43356,1.00904,0.87572,0.55738,0.55784
2018-04-14,1.56880,1.43637,1.00904,0.87572,0.55976,0.56065
2018-04-15,1.56926,1.43689,1.00904,0.87572,0.56022,0.56117
2018-04-16,1.56970,1.43734,1.01025,0.87695,0.55945,0.56039
2018-04-17,1.57113,1.43892,1.01025,0.87695,0.56088,0.56197
2018-04-18,1.57202,1.43981,1.01025,0.87695,0.56177,0.56286
2018-04-19,1.57264,1.44052,1.01025,0.87695,0.56239,0.56357
2018-04-20,1.57477,1.44268,1.01025,0.87695,0.56452,0.56573
2018-04-21,1.57600,1.44398,1.01025,0.87695,0.56575,0.56703
2018-04-22,1.57637,1.44437,1.01025,0.87695,0.56612,0.56742
2018-04-23,1.57671,1.44479,1.01211,0.87892,0.56460,0.56587
2018-04-24,1.57780,1.44603,1.01211,0.87892,0.56569,0.56711
2018-04-25,1.57987,1.44838,1.01211,0.87892,0.56776,0.56946
2018-04-26,1.58083,1.44940,1.01211,0.87892,0.56872,0.57048
2018-04-27,1.58254,1.45126,1.01211,0.87892,0.57043,0.57234
2018-04-28,1.58504,1.45393,1.01211,0.87892,0.57293,0.57501
2018-04-29,1.58580,1.45475,1.01211,0.87892,0.57369,0.57583
2018-04-30,1.58701,1.45603,1.01425,0.88120,0.57276,0.57483
2018-05-01,1.58836,1.45740,1.01425,0.88120,0.57411,0.57620
2018-05-02,1.58873,1.45780,1.01425,0.88120,0.57448,0.57660
2018-05-03,1.59012,1.45926,1.01425,0.88120,0.57587,0.57806
2018-05-04,1.59103,1.46012,1.01425,0.88120,0.57678,0.57892
2018-05-05,1.59183,1.46097,1.01425,0.88120,0.57758,0.57977
2018-05-06,1.59214,1.46127,1.01425,0.88120,0.57789,0.58007
2018-05-07,1.59237,1.46153,1.01559,0.88253,0.57678,0.57900
2018-05-08,1.59435,1.46366,1.01559,0.88253,0.57876,0.58113
